App_Name,CPU_Usage,Memory_Usage,Battery_Level,Temperature,Disk_Space,Network_Signal,App_Version,Error_Logs,Device_Model,Session_Time,Num_App_Crashes,App_Usage_Level,Crash_Label
8,0.2057587740978744,0.5679676985195153,0.0447,0.0898530109056424,0.5410643119481128,0.6839,1.0,1.0,0,2,0.5,2,0.0
0,0.6615175481957489,0.5595077869640452,0.503,0.2467994310099573,0.1852777994842541,0.2395,0.1,0.0,1,2,0.5,0,0.0
8,0.40731586752348,0.3145548932897518,0.7179000000000001,0.2147937411095305,0.355473939204501,0.5958,0.1,1.0,1,2,0.5,1,0.0
14,0.495551161641127,0.4518361853489712,0.0908,,0.9356294444010316,0.5542,1.0,0.0,1,2,0.5,1,0.0
12,0.513593672763223,0.6098827148625263,0.9268,0.5739687055476529,0.8958154254903493,0.3182999999999999,0.1,0.0,0,0,0.25,1,0.0
1,0.643598615916955,0.4645260526821764,0.7879,0.8451872925557136,0.95323122606861,0.7789,0.1,1.0,0,0,0.5,1,0.0
9,0.6365546218487396,0.5445106710248028,0.6696,0.7086296823138929,0.5914667500195359,0.0809,1.0,0.0,0,1,0.25,2,0.0
9,0.4752842313395947,0.437608152278408,0.2043,0.591986723565671,0.5013284363522701,0.1714,0.0,1.0,2,0,0.25,0,0.0
10,0.7210825506673256,0.3803114785618149,0.1084,0.2527264106211475,0.8490075799015394,0.4711999999999999,1.0,1.0,2,1,0.5,1,0.0
9,0.29634206623826,0.1009421265141318,0.5736,0.4954954954954955,0.0795889661639446,0.8917,0.0,0.0,0,2,0.25,1,0.0
13,0.3876668314384577,0.5006729475100941,0.6822,0.2252252252252252,0.9785887317340002,0.5752,0.0,0.0,2,1,0.25,0,1.0
13,0.500123578843302,0.4506825610459526,0.6246,0.094357515410147,0.4623739939048214,0.8421,0.1,1.0,1,2,0.25,2,0.0
9,0.3780276816608996,0.4820226879446259,0.3463,0.0336652441915599,0.6758419942173947,0.5176,0.1,1.0,1,2,0.25,0,0.0
8,0.8302026693030152,0.023841568929052,0.85,0.0222854433380749,0.7285496600765805,0.7855,0.0,1.0,1,3,0.5,0,0.0
12,0.8304498269896194,0.5095174004999038,0.439,0.4279279279279279,0.6288973978276159,0.3258,0.0,0.0,2,2,0.5,0,0.0
2,0.3414483440434996,0.27340895981542,0.4295,0.7019914651493598,0.8916347581464406,0.8151,0.1,0.0,0,2,0.25,2,0.0
12,0.4940682155215026,0.4993270524899056,0.2823,0.4329065908013276,0.2881339376416347,0.4017,0.1999999999999999,1.0,2,2,0.25,2,0.0
3,0.963914977755808,0.4228033070563352,0.3883,0.5651967757230915,0.5323317965148082,0.5588000000000001,0.0,0.0,2,2,0.75,2,0.0
10,0.1085022244191794,0.172659104018458,0.8622,0.537221431958274,0.4303156989919512,0.1759,0.0,0.0,0,2,0.25,2,0.0
9,0.1821552150271873,0.3141703518554123,0.302,0.259601706970128,0.7041884816753926,0.9204,0.0,0.0,1,2,0.25,2,0.0
12,0.7441917943648048,0.3762737935012497,1.0,0.9153627311522048,0.3951121356567945,0.7015,0.1,1.0,0,2,0.5,2,1.0
11,0.477261492832427,0.3610844068448374,0.6215999999999999,0.718112849691797,0.8929631944987106,0.8589,1.0,1.0,1,2,0.5,2,0.0
13,0.6658428077113198,0.5514324168429147,0.5878,0.7038880986249407,0.4904469797608814,0.2079,0.0,0.0,0,1,0.25,2,0.0
13,0.6015818091942658,0.1732359161699673,0.8933,0.474158368895211,0.5360436039696804,0.0677,0.0,0.0,2,0,0.5,2,0.0
8,0.6440929312901632,0.4739473178234955,0.9874,0.1356092935040303,0.4934164257247792,0.3372,0.0,1.0,0,1,0.25,1,0.0
2,0.3624567474048442,0.6744856758315707,0.9226,0.3918918918918919,0.6226850042978823,0.5167,1.0,0.0,0,2,0.5,2,0.0
10,0.5640138408304498,0.3920399923091712,0.5555,0.1721194879089615,0.5104321325310619,0.8024,1.0,1.0,1,2,0.5,2,0.0
9,0.6169055857637172,0.5522014997115938,0.7748,0.1351351351351351,0.9375439556145972,0.3977,0.0,1.0,0,2,0.25,2,0.0
5,0.5666089965397924,0.774274178042684,0.9725,0.0410146989094357,0.1310463389856997,0.27,0.0,1.0,0,2,0.25,2,0.0
0,0.8545477014335147,0.6550663333974236,0.7587999999999999,0.2188240872451398,0.0133234351801203,0.3725,0.1999999999999999,1.0,0,2,0.25,2,0.0
8,0.0936727632229362,0.6856373774274177,0.4911999999999999,0.6524419155998105,0.5218019848401969,0.7036,1.0,1.0,0,2,0.0,2,0.0
8,0.375185368264953,0.4710632570659487,0.2344,0.7593646277856805,0.76471047901852,0.3362,0.1999999999999999,1.0,2,3,0.0,2,0.0
2,0.2373949579831933,0.2355316285329743,0.5770000000000001,0.9305357989568516,0.6482574040790811,0.9792,0.0,1.0,0,2,0.5,1,1.0
6,0.8874196737518537,0.4947125552778311,0.4035,0.9305357989568516,0.9628623896225678,0.175,0.0,0.0,0,2,0.5,2,0.0
1,0.3885318833415719,0.221303595462411,0.3983,0.6330014224751067,0.1822302102055169,0.7531,0.0,1.0,1,1,0.25,2,0.0
9,0.671774592189817,0.4997115939242452,0.1119,0.9409672830725462,0.6940493865749785,0.5892000000000001,0.0,0.0,0,0,0.25,2,1.0
5,0.319822046465645,0.4997115939242452,0.8301000000000001,0.6500711237553344,0.8159529577244667,0.2330999999999999,0.1,0.0,2,1,0.0,1,0.0
1,0.2008156203657933,0.6750624879830801,0.5268,0.6915599810336653,0.9121864499492068,0.7536,0.1,0.0,1,2,0.0,2,0.0
13,0.3576371725160652,0.5235531628532974,0.3969,0.7660028449502134,0.5285809174025162,0.4475,0.1,1.0,1,2,0.25,2,0.0
2,0.4159663865546218,0.2553355124014612,0.4503,0.1934566145092461,0.363092912401344,0.6823999999999999,0.1999999999999999,0.0,0,2,0.25,1,0.0
5,0.5177953534354918,0.480292251490098,0.5815,0.7577050734945472,0.955477846370243,0.6623,1.0,1.0,1,2,0.25,0,0.0
11,0.1202422145328719,0.6202653335896944,0.0185,0.8847795163584637,0.7915527076658592,0.1106,0.0,1.0,1,2,0.25,0,1.0
8,0.6010874938210579,0.2593731974620265,0.0542999999999999,0.0037932669511616,0.470852543564898,0.84,1.0,0.0,0,0,0.0,1,0.0
1,0.6223430548690064,0.4962507210151893,0.4135,0.9013750592697962,0.6512268500429788,0.6815000000000001,0.1,0.0,2,2,0.25,2,1.0
2,0.4251112209589718,0.503364737550471,0.556,0.2558084400189663,0.2785418457450965,0.7806000000000001,0.0,0.0,2,0,0.5,2,0.0
13,0.4089223924864062,0.78638723322438,0.2814,0.8506401137980086,0.6148902086426506,0.4478,0.0,0.0,0,1,0.5,1,0.0
12,0.3571428571428571,0.6477600461449721,0.5063,,0.5400679846839103,0.1951,0.1999999999999999,1.0,1,2,0.25,2,0.0
10,0.375432525951557,0.3680061526629493,0.0116,0.9189189189189187,0.0391302649058373,0.3262,1.0,0.0,0,2,0.5,2,1.0
13,0.6191300049431536,0.6683330128821381,0.3364999999999999,0.2721669037458511,0.8658474642494334,0.9015,0.1999999999999999,0.0,0,1,0.25,0,0.0
1,0.5949085516559565,0.4664487598538742,0.9392,0.7577050734945472,0.4902125498163632,0.938,0.1,0.0,1,0,0.25,2,0.0
7,0.8142609985170539,0.5004806767929243,0.5971,0.027027027027027,0.4797608814565913,0.4819,1.0,0.0,1,2,0.5,2,0.0
11,0.7319574888779041,0.4372236108440683,0.2401,0.7965860597439545,0.2834062670938501,0.2988,0.1,0.0,0,2,0.25,2,0.0
2,0.5790904597132971,0.2441838108056142,0.162,0.3077287814129919,0.1963350785340314,0.7303000000000001,0.1999999999999999,1.0,1,2,0.25,1,0.0
0,0.3387296094908551,0.94866371851567,0.1839,0.8838311996206734,0.2913378135500508,0.7659999999999999,0.1999999999999999,1.0,1,2,0.25,1,1.0
11,0.44451309935739,0.2389925014420302,0.0398,0.4829302987197723,0.6500351644916778,0.8155,0.0,1.0,2,1,0.0,1,0.0
9,0.5270637666831438,0.2353393578158046,0.5194,0.9020862968231388,0.0975814644057201,0.0311,1.0,0.0,2,2,0.25,1,1.0
9,0.4980227385071675,0.2747548548356084,0.86,0.4862494073020388,0.3328514495584903,0.0097,1.0,0.0,0,2,0.25,1,0.0
7,0.2229362333168561,0.3872332243799268,0.3465,0.8615457562825983,0.978881769164648,0.3571999999999999,0.0,1.0,0,2,0.5,1,1.0
0,0.4641621354424123,0.5227840799846183,0.9461,0.4760550023707918,0.2714894115808393,0.1525,1.0,1.0,0,2,0.25,2,0.0
3,0.3550420168067226,0.6458373389732743,0.0148,0.3968705547652916,0.9667890911932484,0.805,0.1,1.0,2,1,0.25,2,1.0
12,0.5784725654967869,0.6391078638723323,0.2307,0.7432432432432433,0.1047315777135266,0.5328,0.1,1.0,1,1,0.5,2,0.0
1,0.8340336134453781,0.5020188425302825,0.0538999999999999,0.3157894736842105,0.7940728295694303,0.8253,0.1999999999999999,0.0,0,2,0.5,1,0.0
7,0.3143845773603558,0.6967890790232648,0.6404000000000001,0.7240398293029872,0.4397515042588106,0.1769,0.1,0.0,2,0,0.5,0,0.0
0,0.7597627286208601,0.1103633916554508,1.0,0.406827880512091,0.1947722122372431,0.6272,1.0,0.0,0,2,0.25,1,0.0
7,0.4071922886801778,0.164968275331667,0.4843,0.1325272641062114,0.7875087911229195,0.5802,0.0,1.0,2,0,1.0,2,0.0
3,0.6408798813643104,0.5729667371659296,0.8718,0.9741583688952108,0.0068766117058685,0.3404,0.1999999999999999,1.0,2,2,0.75,2,1.0
8,0.5957736035590706,0.4841376658334934,0.3203,0.2245139876718823,0.3471321403453934,0.5171,0.0,1.0,1,2,0.75,1,0.0
6,0.5359614434008897,0.503364737550471,0.5024000000000001,0.3169748696064486,0.6049074001719152,0.589,0.1999999999999999,0.0,2,2,0.75,1,0.0
4,0.4703410776075136,0.3512786002691789,0.2319,0.495732574679943,0.2309330311791826,0.8895000000000001,0.1999999999999999,0.0,1,2,1.0,2,0.0
5,0.5637666831438458,0.6900596039223226,0.6962,0.7880512091038407,0.3325193404704227,0.0556,0.0,1.0,0,2,0.75,1,0.0
11,0.8108007909045971,0.5025956546817919,0.173,0.4201043148411569,0.0913690708759865,0.8234,0.1,0.0,1,1,0.75,2,0.0
5,0.35244686109738,0.3464718323399345,0.3924,0.1901375059269796,0.8533054622177072,0.9802,0.1,1.0,0,0,0.0,1,0.0
12,0.4560059317844784,0.2918669486637184,0.0126,0.6642958748221907,0.4221692584199422,0.7318000000000001,0.1,1.0,0,0,0.0,0,1.0
5,0.9736777063766682,,0.8556,0.763157894736842,0.1452293506290537,0.7373000000000001,0.1,1.0,1,2,0.75,0,1.0
5,0.7041522491349481,0.6173812728321476,0.9201,0.7930298719772405,0.1990505587247011,0.218,0.0,0.0,0,0,0.25,2,0.0
10,0.4783737024221453,0.5168236877523552,0.1326,0.50592697961119,0.2751426115495818,0.5231,1.0,1.0,0,0,0.25,1,0.0
3,0.3166089965397923,0.5006729475100941,0.6496999999999999,0.6671408250355619,0.2294287723685238,0.7059000000000001,0.1999999999999999,1.0,0,2,0.0,0,0.0
13,0.5399159663865546,0.2655258604114592,0.5792,0.3008534850640114,0.5033210908806751,0.6023,0.0,0.0,0,2,0.5,2,0.0
2,0.5831685615422639,0.6139203999230916,0.0494,0.0879563774300616,0.9053293740720482,0.3851,0.1,1.0,2,2,0.5,2,0.0
8,0.4047207118141374,0.7702364929821188,0.5663,0.0879563774300616,0.1838516839884348,0.9401,0.1,1.0,2,2,0.75,2,0.0
4,0.6544735541275333,0.7444722168813689,0.7165,,0.4534461201844182,0.514,0.0,0.0,1,2,0.25,2,0.0
2,0.5608007909045971,0.6546817919630838,0.921,0.1827880512091038,0.6639837461905134,0.9699,0.1999999999999999,1.0,2,0,0.75,2,0.0
13,0.4689817103311912,0.5766198807921553,0.5490999999999999,0.6367946894262684,0.1837344690161756,0.5639,0.0,1.0,2,2,0.75,2,0.0
5,0.4243697478991596,0.3816573735820033,0.3547999999999999,0.9025604551920342,0.1539227944049386,0.7934,0.0,1.0,2,2,0.25,0,1.0
4,0.421403855659911,0.4241492020765237,0.7025,0.7790422000948317,0.1553098382433382,0.742,1.0,0.0,2,2,0.5,0,0.0
13,0.7042758279782501,0.6858296481445876,0.2878,0.7508297771455666,0.8821012737360319,0.6607999999999999,0.0,1.0,2,2,0.25,0,0.0
3,0.5385565991102323,0.6112286098827148,0.5219,0.7508297771455666,0.7113385949831992,0.0144999999999999,1.0,1.0,2,1,1.0,0,1.0
13,0.4201680672268907,0.951163237838877,0.1566,0.1763869132290185,0.3363483628975541,0.0774,0.1999999999999999,1.0,1,0,0.25,0,0.0
3,0.7034107760751359,0.2374543357046721,0.8314,,0.902672501367508,0.5815,0.0,0.0,1,2,1.0,2,0.0
13,0.1186356895699456,0.4258796385310517,0.2362999999999999,0.3812233285917496,0.9536805501289364,0.9118,0.0,0.0,1,3,0.25,1,0.0
9,0.5359614434008897,0.72659104018458,0.0605,0.3349928876244665,0.3982769399077908,0.6011,0.1,0.0,2,2,0.0,2,0.0
7,0.7855907068709835,0.1272832147663911,0.252,0.5704125177809389,0.5104712041884817,0.236,0.0,1.0,2,2,0.5,2,0.0
4,0.6733811171527434,0.419534704864449,0.6015,0.4480796586059744,0.3580722044229116,0.3202,0.1,0.0,2,2,0.0,2,0.0
0,0.4099110232328226,0.8754085752739857,0.7829,0.731389284020863,0.2275142611549582,0.6232,0.1,1.0,0,2,0.75,1,0.0
13,0.786826495304004,0.5235531628532974,0.892,0.7828354670459935,0.7801047120418848,0.5971,0.1,0.0,2,1,0.5,2,0.0
6,0.7235541275333662,0.4047298596423764,0.3534,0.5488383119962067,0.6491169805423146,0.9557,0.1999999999999999,0.0,1,1,0.25,1,0.0
5,0.712432031636184,0.7850413382041914,0.8492000000000001,0.1548127074442864,0.3668828631710557,0.5291,1.0,0.0,0,1,0.25,0,0.0
4,0.3452792881858625,0.4254950970967121,0.1842,0.8703176861071599,0.0142806907869031,0.355,0.1,0.0,0,2,0.0,0,0.0
9,0.6000988630746417,0.2876369928859834,0.0316,0.2150308202939782,0.7637532234117371,0.525,0.0,1.0,2,1,1.0,0,1.0
11,0.7974542758279782,0.5395116323783887,0.8795999999999999,0.7496443812233285,0.4773775103539892,0.7862,0.0,0.0,2,2,1.0,2,0.0
11,0.5417696490360849,0.6098827148625263,0.5968,0.4751066856330014,0.0730053918887239,0.5404,0.1,1.0,1,1,0.5,2,0.0
8,0.5663618388531882,0.2299557777350508,0.0612,0.527027027027027,0.1244432288817691,0.3261,0.1,1.0,1,2,0.75,0,1.0
14,0.4911023232822541,0.5608536819842337,0.5535,0.1050260787102892,0.6284285379385793,0.3386,0.0,1.0,2,2,1.0,2,0.0
6,0.6301285219970341,0.4381849644299172,0.4431,0.5419630156472262,0.5463585215284833,0.7568,0.1,0.0,1,2,0.5,2,0.0
10,0.7590212555610479,0.5006729475100941,0.2796,0.8236130867709816,0.2404274439321716,0.0664,1.0,0.0,1,0,0.75,0,1.0
10,0.5449826989619377,0.5677754278023456,0.7973,0.3994784257942153,0.1398179260764241,0.2748,1.0,1.0,2,2,0.5,2,0.0
11,0.8987889273356402,0.3826187271678523,0.0016,0.2783309625414888,0.8848362897554114,0.153,0.1999999999999999,0.0,1,0,0.25,1,1.0
9,0.4888779041028176,0.3174389540472986,0.2061,0.2202465623518255,0.1347972180979917,0.9447,0.1,1.0,0,2,0.75,2,0.0
1,0.296218487394958,0.2476446837146702,0.8366,0.4369369369369369,0.0856060014065796,0.0901,0.1999999999999999,0.0,0,0,0.5,2,0.0
14,0.0844043499752842,0.4529898096519899,0.9047,0.1960644855381697,0.6199890599359225,0.7582,0.1999999999999999,0.0,1,1,0.5,1,0.0
10,0.5806969846762233,0.5600845991155546,0.01,0.4011379800853484,0.2525201219035711,0.6304,0.1999999999999999,1.0,0,0,0.25,1,1.0
13,0.7212061295106278,0.5006729475100941,0.3243,0.4634898055950687,0.6566578104243181,0.6328,0.1,0.0,1,2,0.0,2,0.0
13,0.7487642115669798,0.4206883291674677,0.9716,0.1152204836415362,0.4891185434086113,0.7634000000000001,0.1999999999999999,1.0,0,2,0.75,0,1.0
12,0.8879139891250617,0.5560469140549893,0.8564,0.8458985301090565,0.2112018441822302,0.4004999999999999,1.0,1.0,1,1,0.25,1,0.0
5,0.5531389026198714,0.2728321476639108,0.9619,0.7019914651493598,0.0695475502070797,0.4007,0.1999999999999999,0.0,2,1,1.0,2,0.0
14,0.3718487394957983,0.7938857911940012,0.0426999999999999,0.8053579895685159,0.0705634132999921,0.2887,1.0,0.0,1,1,0.0,2,0.0
5,0.6348245180425112,0.6250721015189387,0.5352,0.8539592223802751,0.5858990388372274,0.5978,1.0,0.0,2,2,0.25,0,0.0
9,0.7899159663865546,0.6083445491251681,0.5277000000000001,0.4767662399241346,0.7583222630303977,0.9298,0.1,1.0,1,2,0.25,2,0.0
1,0.3534354918437963,0.5241299750048067,0.0418,0.8762446657183499,0.6897319684301008,0.924,0.1999999999999999,0.0,1,0,0.75,1,0.0
6,0.4583539298072169,0.5318208036915977,0.4992,0.5682788051209103,0.5928928655153551,0.703,0.1,0.0,2,2,0.5,2,0.0
3,0.6997034107760752,0.4752932128436837,0.4783,0.9575628259838788,0.2108892709228725,0.9062,1.0,0.0,0,0,0.25,1,1.0
14,0.38902619871478,0.1763122476446836,0.0276,0.3914177335229966,0.861901226850043,0.9635,0.0,0.0,2,2,0.25,2,1.0
11,0.7959713297083538,0.2180349932705248,0.8878,0.763157894736842,0.6288973978276159,0.7951,0.1999999999999999,1.0,0,2,1.0,2,0.0
6,0.7438210578348986,0.3335896942895596,0.0147,0.3067804646752015,0.6942642806907869,0.4078,0.1,0.0,1,0,0.0,2,1.0
12,0.5421403855659911,0.3308979042491827,0.8222,0.0694642010431484,0.2237829178713761,0.4832,0.0,1.0,0,3,0.75,1,0.0
10,0.9887543252595156,0.1974620265333589,0.48,0.8539592223802751,0.2614479956239743,0.9313,0.1999999999999999,0.0,1,2,0.5,2,1.0
0,0.4277063766683143,0.4995193232070755,0.6684,0.6787577050734946,0.9076736735172306,0.67,0.1999999999999999,0.0,2,0,1.0,0,1.0
5,0.8353929807217003,0.5052874447221687,0.0401999999999999,0.5547652916073968,0.4760881456591388,0.8207,0.1,0.0,0,2,0.75,2,0.0
5,0.4251112209589718,0.549509709671217,0.5261,0.9473684210526316,0.5538798155817769,0.1161,0.0,1.0,1,2,0.5,2,1.0
10,0.644216510133465,0.6542972505287444,0.9905,0.7745376955903273,0.110690005470032,0.1939,0.1,1.0,0,2,0.0,2,0.0
6,0.6811665842807711,0.7936935204768313,0.7651,0.010194404931247,0.3945651324529186,0.3440999999999999,0.1999999999999999,0.0,2,2,0.0,2,0.0
13,0.6191300049431536,0.813689675062488,0.605,,0.8871415175431742,0.1882,0.1999999999999999,1.0,1,0,0.25,1,0.0
5,0.5584527928818586,0.7471640069217458,0.3547999999999999,0.5488383119962067,0.9002695944361959,0.9065,1.0,1.0,2,2,0.5,2,0.0
12,0.620365793376174,0.6256489136704477,0.442,0.4198672356567093,0.7302297413456278,0.2169,0.1999999999999999,0.0,1,0,0.75,0,1.0
1,0.1238260009886307,0.5858488752163044,0.1702,,0.5456747675236383,0.5572,0.1999999999999999,0.0,0,1,0.0,2,0.0
11,0.7781759762728621,0.2728321476639108,0.1796,0.0376955903271692,0.9309408455106664,0.0855,0.0,0.0,0,2,1.0,0,1.0
7,0.5565991102323281,0.578542587963853,0.3928,0.2977714556661924,0.8719426428069078,0.155,0.0,0.0,0,1,0.25,2,0.0
4,0.5312654473554128,0.3074408767544702,0.4561,0.3892840208629682,0.8464483863405485,0.2473999999999999,1.0,0.0,0,2,0.0,1,0.0
11,0.5784725654967869,0.6281484329936551,0.7171,0.7034139402560455,0.8819254512776432,0.9829,1.0,0.0,2,2,0.75,2,0.0
11,0.5763717251606525,0.3114785618150355,0.048,0.7522522522522522,0.4532507618973196,0.7970999999999999,1.0,1.0,1,2,0.25,2,0.0
1,0.6647305981216015,0.5918092674485674,0.9109,0.5021337126600285,0.5255137922950691,0.6736,0.1,0.0,0,0,0.75,1,0.0
5,0.2567968363816115,0.2205345125937318,0.5547,0.0893788525367472,0.4240056263186684,0.9163,0.1,0.0,0,1,1.0,2,0.0
0,0.5359614434008897,0.407613920399923,0.3367,0.312470365101944,0.7401344065015238,0.9562,1.0,0.0,0,2,0.5,2,0.0
2,0.8484923381117152,0.4393385887329359,0.0623,0.7946894262683737,0.591974681565992,0.4536,0.1,0.0,0,2,0.75,1,0.0
10,0.0721700444883835,0.5006729475100941,0.4437,0.9073020388809864,0.0696256935219192,0.3277,0.1999999999999999,1.0,1,2,0.25,2,1.0
3,0.5520266930301533,0.4060757546625648,0.1059,0.2579421526789948,0.1365359068531687,0.3153,1.0,1.0,0,0,0.75,0,1.0
10,0.6670785961443402,0.5166314170351856,0.8618000000000001,,0.1922716261623818,0.0356999999999999,1.0,1.0,1,2,1.0,2,0.0
13,0.4181908057340582,0.6796769851951548,0.5196999999999999,0.2280701754385965,0.6706063921231539,0.2796,0.1,0.0,2,2,0.25,1,0.0
3,0.6129510627780523,0.7206306479523169,0.7198,0.8093883357041252,0.1097327498632492,0.355,0.0,0.0,0,2,0.75,2,0.0
5,0.6222194760257043,0.2222649490482599,0.1581,0.3577524893314367,0.5408494178323043,0.0369,1.0,1.0,0,2,0.0,0,0.0
3,0.3769154720711814,0.3339742357238992,0.5454,0.0751541014698909,0.8409392826443698,0.8826,0.1,1.0,2,2,0.0,2,0.0
13,0.3722194760257044,0.4053066717938858,0.5449,0.6661925082977715,0.9476439790575916,0.8479000000000001,0.1,0.0,2,2,0.75,1,0.0
1,0.6794364804745427,0.5929628917515861,0.9551,0.8205310573731627,0.4282253653199968,0.2515,0.0,0.0,0,2,0.25,0,0.0
10,0.652867029164607,0.4535666218034992,0.5606,0.6081081081081081,0.5334648745799797,0.8026000000000001,1.0,0.0,0,0,0.75,2,0.0
9,0.7614928324270885,0.4899057873485867,0.9364,0.7657657657657657,0.8316206923497694,0.7962,0.0,0.0,2,3,0.25,0,0.0
10,0.7808947108255067,0.6523745433570468,0.7069,0.8354670459933619,0.9358638743455496,0.335,0.1999999999999999,0.0,1,2,0.75,2,0.0
2,0.3308205635195254,0.5710440299942318,0.8639,0.225936462778568,0.3898569977338438,0.6970999999999999,0.0,1.0,1,2,1.0,1,0.0
3,0.7137913989125062,0.543549317438954,0.6459999999999999,0.6709340919867235,0.3530514964444792,0.2899,0.0,0.0,2,1,0.25,2,0.0
5,0.5359614434008897,0.5398961738127283,0.7745000000000001,0.8060692271218587,0.4508478549660076,0.0703,0.1,1.0,0,2,0.75,1,0.0
8,0.616040533860603,0.3387810036531436,0.7206,,0.2537704149410018,0.5047999999999999,0.0,0.0,0,2,1.0,2,0.0
3,0.412259021255561,0.2659104018457989,0.8772,0.8008534850640114,0.8597718215206689,0.4382999999999999,0.1999999999999999,1.0,0,1,0.5,2,0.0
11,0.7331932773109243,0.4147279369352046,0.5918,0.686344238975818,0.31818004219739,0.1382,0.1,1.0,2,2,0.25,2,0.0
9,0.9562530894710825,0.6421841953470487,0.4847999999999999,0.5239449976292082,0.449460811127608,0.4906,0.1999999999999999,1.0,2,0,0.5,2,0.0
2,0.3350222441917943,0.7029417419726975,0.1724,,0.3199382667812768,0.9494,0.0,0.0,1,1,0.25,0,0.0
5,0.671403855659911,0.6610267256296865,0.4537,0.0308202939781886,0.1188559818707509,0.7314,0.1999999999999999,0.0,2,0,0.75,1,0.0
12,0.4760257043994068,0.3080176889059796,0.775,0.311284969179706,0.606685160584512,0.7389,0.1999999999999999,0.0,0,2,1.0,2,0.0
6,0.3551655956500247,0.7698519515477793,0.2799,0.1273115220483641,0.5876572634211144,0.7576,0.0,1.0,2,2,1.0,2,0.0
7,0.3130252100840336,0.446068063833878,0.687,0.1232811759127548,0.2948737985465343,0.7445999999999999,0.0,1.0,2,2,0.0,0,0.0
1,0.3708601087493821,0.6904441453566621,0.196,0.2558084400189663,0.0313159334218957,0.0199,0.1,0.0,0,1,0.75,1,0.0
6,0.7514829461196243,0.5629686598731012,0.6239,,0.9368602016097524,0.9247,0.1,1.0,0,2,0.5,2,0.0
13,0.5645081562036578,0.6583349355893099,0.4886,0.0557136083451872,0.3555325466906305,0.8301000000000001,1.0,1.0,2,1,0.75,1,0.0
10,0.7889273356401384,0.1403576235339357,0.497,0.386439070649597,0.5387786199890598,0.2746,0.1,1.0,2,2,1.0,2,0.0
3,0.8073405832921403,0.4695250913285905,0.0629,0.6469890943575154,0.1436860201609752,0.5527000000000001,0.0,1.0,0,2,0.5,2,0.0
2,0.324270884824518,0.552970582580273,0.8375,0.4302987197724039,0.2511330780651715,0.615,0.1999999999999999,0.0,0,3,0.75,0,1.0
11,0.6072664359861591,0.4372236108440683,0.0866,0.9793741109530584,0.4352582636555442,0.1319,0.1999999999999999,1.0,2,0,0.0,2,1.0
11,0.198961937716263,0.655643145548933,0.4553999999999999,,0.5622802219270141,0.254,0.1,0.0,2,1,0.25,2,0.0
0,0.4144834404349975,0.61526629494328,0.0,0.6688003793266951,0.8541259670235211,0.0233,0.1,1.0,1,0,0.0,1,1.0
10,0.3435491843796341,0.4472216881368967,0.4565999999999999,0.622569938359412,0.2903805579432679,0.8640000000000001,0.0,1.0,0,2,0.25,1,0.0
4,0.74085516559565,0.4714477985002883,0.3646999999999999,0.6623992413466098,0.8718840353207783,0.0249,0.1999999999999999,0.0,2,0,0.75,2,0.0
6,0.467745921898171,0.4968275331666986,0.2293,0.3776671408250355,0.4584472923341408,0.3187,1.0,1.0,0,3,0.5,0,0.0
3,0.9697231833910034,0.5227840799846183,0.1858,0.3387861545756282,0.4326795342658435,0.0782,1.0,0.0,0,2,0.0,1,0.0
9,0.3157439446366781,0.3993462795616227,0.522,0.8596491228070176,0.3964015003516449,0.7814,0.1,0.0,0,2,1.0,1,0.0
2,0.384700939199209,0.3583926168044606,0.3137999999999999,0.1012328117591275,0.8862819410799406,0.925,1.0,0.0,0,0,0.25,1,0.0
11,0.616164112703905,0.2680253797346664,0.3497999999999999,0.2579421526789948,0.2509767914354927,0.5628,0.0,0.0,2,1,0.5,2,0.0
10,0.898294611962432,0.2935973851182464,0.5859000000000001,0.0936462778568041,0.8574665937329062,0.1396,1.0,0.0,1,3,0.0,1,0.0
4,0.6674493326742462,0.4854835608536819,0.1669999999999999,0.0694642010431484,0.089024771430804,0.5582,0.1,0.0,1,2,0.75,0,1.0
2,0.3006673257538309,0.582772543741588,0.7711,0.3596491228070175,0.9554583105415332,0.7703,0.0,0.0,2,2,1.0,2,0.0
3,0.4948096885813148,0.5835416266102672,0.8178,0.9137031768610716,0.5030280534500273,0.7184,0.1999999999999999,1.0,1,2,0.75,1,1.0
1,0.981216015818092,0.4800999807729281,0.2359,0.9027975343764816,0.9990427443932172,0.7417,0.0,0.0,0,2,0.25,2,1.0
10,0.2309688581314878,0.5591232455297058,0.3736,0.6401137980085349,0.6079745252793624,0.2792,0.1,1.0,2,2,1.0,2,0.0
14,0.421651013346515,0.8354162661026725,0.652,0.4651493598862019,0.1175275455184809,0.0737,0.1,1.0,2,1,0.0,0,0.0
1,0.2993079584775086,0.9054028071524708,0.3797,0.5507349454717875,0.0608150347737751,0.149,1.0,1.0,2,2,0.5,0,0.0
11,0.7265200197726148,0.6960199961545857,0.2089,0.6223328591749644,0.1933656325701336,0.9555,1.0,0.0,0,2,0.5,0,0.0
14,0.7367770637666832,0.7640838300326861,0.7637999999999999,0.4658605974395448,0.4211533953270297,0.6135,0.1999999999999999,0.0,0,2,0.0,2,0.0
2,0.4560059317844784,0.2897519707748509,0.4065999999999999,0.4973921289710762,0.7472649839806205,0.7279000000000001,0.1999999999999999,1.0,0,0,0.75,1,0.0
